id,text,classification,type_of_antisemitism,image_url
1280407032621862912,When da new grot started yellin' WAAAGH!! at 3am I was dead excited and fort we woz gonna go and do some krumping! Den dis happens instead...WOT DA ZOG!? Can't 'andle her squig juice...,0,,https://pbs.twimg.com/media/EcTrZovWsAg7Khu.jpg
1285269607222321153,"And, just like that..carbon dioxide became a good thing..",0,,https://pbs.twimg.com/media/EdYs1hKWoAM0uuJ.jpg
1291793944787943425,i do not care for yandev deepfake memes,0,,https://pbs.twimg.com/media/Ee1fvXbWkAYXqAN.jpg
1292654024328503296,Who has feverishly capitalized on the 911 attacks? John Bolton and his fellow #Zionists. @netanyahu #PNAC,1,0,https://pbs.twimg.com/media/EfBtDxAVAAAutgo.png
1275975749070204928,Your welcome,0,,https://pbs.twimg.com/media/EbUtLigWsAIF-5x.png
1293155440944123905,"11 August 1942 | A transport of 559 Jews deported from #Westerbork in the German-occupied Netherlands arrived at #Auschwitz. After the selection 164 men &amp; 131 women were registered.   The remaining 264 people were killed in a gas chamber, incl. a 2-year old Magdalena Dora Blau.",0,,https://pbs.twimg.com/media/EfI1-vbWkAEY_6S.jpg
1293208582620577793,"And not only the Palestinians, everyone who stood in the Zio Israel way....",1,0,https://pbs.twimg.com/media/EfJmWXcWAAEGc5A.jpg
1276573862134677504,Nice.,0,,https://pbs.twimg.com/media/EbdNKBbXYAEesWh.jpg
1289359768117600256,D2 Promo game be like.  I know stormavatar is a good player but still,0,,https://pbs.twimg.com/media/EeS5xq9XYAITMi6.png
1293321493644967940,12 August 1922 | Polish Jew Szlama Huberman was born in Radom. A worker.  In #Auschwitz from 1 October 1941. No. 21184 He perished in the camp on 6 November 1941.,0,,https://pbs.twimg.com/media/EfLNC4YXgAEaSsh.jpg
1286338282834530306,"If you’re looking for a story that encourages good values, persistence, and breaking the mold of who everyone says you should be, then ZOG is just what the dragon ordered! Check out this lovable tale &amp; an activity inspired by the film on the #JBFCedu blog:",0,,https://pbs.twimg.com/media/EdI_WxbWoAY8qNV.jpg
1293301476975169537,"Here is something I did not think I would ever say... Israel has a professional ice hockey player... and he plays for Auschwitz (Oswiecim).  Yes, you heard that right....  #IceHockey  #Holocaust",1,3,https://pbs.twimg.com/media/EfK6gyNXYAETuNL.jpg
1292215803346145281,Can y'all just take a minute to appreciate my mum's eBay listing for the film 'Zog' aka 300 😂😂😂 I cried real tears LMAO  #closebutnotquite #ebayfail #innocentmistake  #Zog,0,,https://pbs.twimg.com/media/Ee7fbJaWsAEk3Je.jpg
1293200429371789312,suspension lasts but here is a success against a #Jewhater! #NoSafeSpaceForJewHate,0,,https://pbs.twimg.com/media/EfJe7thXYAA6GJD.jpg
1293283371569864707,I have a suspicion that Mark Twain was a Jew like if you agree.,0,,https://pbs.twimg.com/media/EfKqU_GXYAAn3ng.jpg
1291469023020974080,And I'm like..🤣,0,,https://pbs.twimg.com/media/Eew4NgTWkBAPxKY.jpg
1292632415597465606,So that WAS you 😆😅😂🤣!!,0,,https://pbs.twimg.com/media/EfBaVPjXkAE-JoL.jpg
1293303291342811138,I have a crush on my fucking Jew  UUUUHH I MEAN NOT WRONG??,1,3,https://pbs.twimg.com/media/EfK8fUCU0AAz4R-.jpg
1287788534062034944,They're still pretending that they're rebels for supporting ZOG and the entire anti-white establishment in promoting this hoax.,1,0,https://pbs.twimg.com/media/Ed8kwlBWAAEyUUu.png
1292491042013552640,"With all ur power, the conspiracy of the Zionists movement, this is all what u could put ur hands on from the land of Palestinian. The Haganah criminals finished the job.",1,0,https://pbs.twimg.com/media/Ee_Zv20XYAACJXB.jpg
1277561586962628608,Cassidy has written a few sentences about zog and done a mini phonics assessment for me,0,,https://pbs.twimg.com/media/EbrPfVgWsAA0ffW.jpg
1293183380834508800,"If we base every territorial disputes on historical perspective, we will go nowhere.  Jews claim that Abraham is the “HEIR OF THE WORLD” called LAND PROMISES. That is why Israel went to war with bordering nations. China claim of SCS is based on historical records of 2 dynasties.",0,,https://pbs.twimg.com/media/EfJPSvXU4AY383W.jpg
1293346359370752001,"The great Yiddish writer Isaac Bashevis Singer once described some interfaith conversations as ""My God, Your God"" discussions, as if we own God and speak for Him.   Better we should meet and share our  deep personal connection with God than some misplaced sense of ""ownership."" ",0,,https://pbs.twimg.com/media/EfLiU85XkAElF4n.jpg
1278026097133789191,We have been learning about the story of Zog. Today we made a story trail showing the events that happened in the story.,0,,https://pbs.twimg.com/media/Ebx14E1WoAcWWTI.jpg
1275862967184175104,Thanks for adding your,0,,https://pbs.twimg.com/media/EbTGmREXkAc1F_V.jpg
1293274095031848963,And now I will back those claims up. ‘Jewish facial features’? You mean hooked noses? You think that’s a ‘Jewish’ feature? Nice. Der Stürmer thought the same thing. There are all kinds of Jews. BAME Jews. Caucasian Jews. We’re all different. But you? Think we’re all the same.,1,3,https://pbs.twimg.com/media/EfKh7zYWoAIf9rd.jpg
1293302077574098944,"Listen here, media person. I am a convicted “anti-Semite” with an 8000 EURO fine and a 6 month prison term on my record for “talking about” Jews.",1,3,https://pbs.twimg.com/media/EfK7Yr8UMAENst9.jpg
1293198163965140992,"CSHE analysis shows spike after POTUS ""very fine people"" presser to over 25 hate crimes per day and in particular against Blacks and Jews in the 6 days following.  Aug. 2017= 3rd worst month of decade (tie) ",1,0,https://pbs.twimg.com/media/EfJcXsPUcAYHVe4.jpg
1293310987584462848,JESUS CHRIST IS A CHRISTIAN SPIRIT  JESUS CHRIST NEVER SAID THAT HE IS A MUSLIM  JESUS CHRIST WROTE HIS BIBLE SO THAT U COULD KNOW HIM  JESUS CHRIST IS THE MESSIAH THAT U ARE WAITING FOR A VERY LONG TIME  JESUS CHRIST SAID: IM THE GOD OF THE JEWS!  - Mark 15.2,0,,https://pbs.twimg.com/media/EfLDfNyU4AA0BMk.jpg
1293208228013187073,16 Kaddish Facts Every Jew Should Know,0,,https://pbs.twimg.com/media/EfJmBV4XsAIKXps.jpg
1281114353576656896,"and #Zog. 🌟   Did you know, the short animated film is currently available to watch on @BBCiPlayer? Perfect for a soggy afternoon - grab a blanket and enjoy!",0,,https://pbs.twimg.com/media/EcdutfAWsAExKGb.jpg
1290739732301983745,Naturally #DoctorWho,0,,https://pbs.twimg.com/media/Eemg8cpWsAIdd6E.jpg
1292238314767097857,literally jus went ona whole anti zionist cyberbullying rampage,1,3,https://pbs.twimg.com/media/Ee7z5MtXoAAeU0N.jpg
1275819329032880131,Don't bother hes calling Litecoin useless yet the guys buying all Low Cap Worthless Shit Coins tryin to get Rich. Clearly he listens to others rather than study an do his own research.😂😂😂,0,,https://pbs.twimg.com/media/EbSe6piVcAAbuKS.jpg
1293291468996698112,Spidey senses were tingling... #dojogang safe 🥋🔥🥋,0,,https://pbs.twimg.com/media/EfKxuPeWkAQdprX.jpg
1292863726983491584,.More proof that you are an Anonymous FAKE rabbi.  All rabbis/Jews are Zionists except for .07% who are Neturei Karta &amp; friends.  This guy will tell you. @RabbiJWeinberg,1,0,https://pbs.twimg.com/media/EfEssADXYAEJVY3.jpg
1292644007139512320,". Zionists weren't gifted sht  They lived in or entered Palrstine legally, &amp;bought what they had for cash, &amp;built &amp;defended everything  In fact they paid 10X the value of the land so Israel must be 10X bigger",0,,https://pbs.twimg.com/media/EfBk34qWkAMpabJ.jpg
1292994577075494918,"""We're not antisemitic, we're only anti-Zionist."" ",1,0,https://pbs.twimg.com/media/EfGjtriWoAk5RZB.jpg
1280846257389555714,I couldn’t help looking at this and thinking Jean Dujardin would be a natural for the role of King Zog ...,0,,https://pbs.twimg.com/media/EcZ64JYXQAUd-_W.jpg
1292211882066153472,"My recent bylines are giving off some real ""Hip Rabbi Who Dabbles in Digital Media"" energy ",1,2,https://pbs.twimg.com/media/Ee7bglXWkAQp1cI.jpg
1292493936741830656,"Please nobody tell him that Neomi Shemer was a right-wing, pro-settlement Zionist, or that the song was accused of being racist, by describing the streets of the Old City of Jerusalem as ""empty"".  It didn't ""become"" anything. It was written as such. ",1,0,https://pbs.twimg.com/media/Ee_bmBCWkAADTrw.jpg
1292723475367571457,"This is what i think of #Jew and #Israel, #Zionist haters.",0,,https://pbs.twimg.com/media/EfCtHG2WkAUK-qP.jpg
1288006140765171717,ready to rent you a boogie board while wearing a tie dyed mr zog’s  sex wax t shirt and flip flops.,0,,https://pbs.twimg.com/media/Ed_qv7WUMAAmm_Z.jpg
1278672421143314434,@GOldfleet,0,,https://pbs.twimg.com/media/Eb7Br-RU8AAO0uQ.jpg
1292199199526846464,why do zionists even try.....,1,3,https://pbs.twimg.com/media/Ee7QUsBXYAE4Ef2.jpg
1293370050930520066,If it were possible six million dead Jews along with the other 70+million people who died during WW2 would like a word with you,1,3,https://pbs.twimg.com/media/EfL5NPZWoAAjd4-.jpg
1293041066942365696,"Watching this Child's heart break as she watches Zionists demolish their home, I wish I could believe in a god, a #Zionist god of RETRIBUTION who'd tear down EVERY INTRUDERS place  I try not to be a hypocrite so must rely on other than a god for a fix 'Peace comes dropping slow'",1,0,https://pbs.twimg.com/media/EfHN_09XgAAdjGL.jpg
1292408204157161472,"Why is it, when I ask about the borders of historical Palestine, as represented by the League of Nations’ British Mandate Palestine, none of my anti-Zionist buddies respond? Let’s say Jews stole Palestine. What % of Palestine did they steal? All of it? 26%? Do y’all know?",0,,https://pbs.twimg.com/media/Ee-OaKYX0AIfpBJ.jpg
1293161748392968192,"""Apartheid?"" The third largest party in the Knesset is the Palestinian Joint List Party. How many Jews and other minorities are represented in the PA, Hamas, and in governments of nations surrounding Israel? ",0,,https://pbs.twimg.com/media/EfI7wOUXoAE2v7s.jpg
1292379131162898433,Here's #DanielLismore with Rabbi Shmuly pal #PamelaAnderson - Lismore pals with cocaine addict #BoyGeorge who has a conviction for false imprisonment George was helped by cocaine user/ Royal fave #RichardBranson listed in #Epstein's black book #NaomiCampbell #Maxwell #Guiffre,0,,https://pbs.twimg.com/media/Ee9yfYLXYAEa063.jpg
1293314313390895110,"Exactly it’s says it right in rev 1:14-15, Even Russia knew this, (which were also ran by blacks). Everytime jews tried to argue that they are god’s chosen I just hit them with Rev 2:9 and keep it moving💯",1,2,https://pbs.twimg.com/media/EfLGgzmWkAAR539.jpg
1280866044672950272,Amy really enjoyed doing her Rainbow ZOG Castle,0,,https://pbs.twimg.com/media/EcaM2xgXYAEP5w6.jpg
1293066164118183937,delete this tweet? [Rhetorical],0,,https://pbs.twimg.com/media/EfDaw70WsAA_koV.jpg
1278340551100772353,Book Review... Amelia’s review on Zog 🐲,0,,https://pbs.twimg.com/media/Eb2T8_qWkAcem8y.jpg
1292478753352724480,"The Zionist imperialistic propaganda machine is working at full force, attempting to capitalise on the recent #Beirut explosion. Trying to divide &amp; conquer the people of #Lebanon, and cripple Hezbollah. The Axis of Resistance will endure any hardship it faces. ✊🏽  #DeathToZionism",1,0,https://pbs.twimg.com/media/Ee_Ok1TU4AIMH_M.jpg
1280478424512020485,"No as in Zog the children's book character, making her a costume of a character from my childhood would be downright esoteric",0,,https://pbs.twimg.com/media/EcUsVQcXYAA4pcc.jpg
1292548399959605250,Zionist play the victims of their own crimes,1,3,https://pbs.twimg.com/media/EfAN0uqXsAI3A3_.jpg
1281651554617966592,,0,,https://pbs.twimg.com/media/EclUvQ6XkAENEix.jpg
1293248408967356416,Even the antisemitic conspiracy theorist Ryan Dawson has rejected the theory that Israel was behind the Beirut explosion. And this is literally a man who built his entire career off of claiming that Israel did 9/11 mind you.,0,,https://pbs.twimg.com/media/EfKKctsXgAcHq-Z.png
1293093314330275842,"A few days earlier, a similar ad for the same hotel appeared in Haaretz (aligned with the centrist General Zionists; a few years later it was bought by the Schocken family)",0,,https://pbs.twimg.com/media/EfH9CHIWkAE_JZo.jpg
1293276498217046019,there are really good jews and i love them like i love myself and then there are the pretenders who hide behind the wonderful amazing jews and they are the ones (zionist) who occupy palestine and want to run the world. zionist puppet masters have their main base in city of london,1,0,https://pbs.twimg.com/media/EfKkAZdXoAE9EGh.jpg
1293056175961972736,Hating interracial dating so much that I actually just morph into a reactionary Zionist,1,0,https://pbs.twimg.com/media/EfHbvJzWoAALhjc.jpg
1277995252121559053,Ellie has coloured in her dragon mask from the book Zog,0,,https://pbs.twimg.com/media/EbxZ5z6X0AIPs_b.jpg
1293253097272246272,"Exactly three years ago today the #Charlottesville riots, which lasted 48 hours and shook the American landscape, began. Trump-empowered #Nazis marched in this Virginia university town to protest the removal of #ConfederateStatues. “The #Jews will not replace us,” they exclaimed",1,3,https://pbs.twimg.com/media/EfKKBCOXkAE1Pld.jpg
1290503620358598657,And to think we could have had him,0,,https://pbs.twimg.com/media/EejKM6DU8AEPU2H.jpg
1293174069249048576,"for their wonderful feature story about @HamptonShulTHS' Jewish Film Festival which takes place Sunday evenings at 8:30pm at Francis S. Gabreski Airport. This Sunday, we will screen ""Aulcie Perry.""  ",0,,https://pbs.twimg.com/media/EfJG9NwWkAE8PTw.png
1281339298298703874,“Director of hasbara” he’s a Talpion working hand-in-globe with the evillest apparatuses of the US ZOG.,1,0,https://pbs.twimg.com/media/Ecg7TEBXoAAP872.jpg
1291368449759830018,There’s a chinchilla shop (farm?) near my workplace and- look at those chonky bois 🥺  How I wish I could live like a chinchilla 🥺,0,,https://pbs.twimg.com/media/EevcvsHUcAAVyg_.jpg
1292203551574425601,I’m really sitting here and laughing while bullying a zionist. I got the time and patience today.,1,3,https://pbs.twimg.com/media/Ee7UR9vX0AMRaAs.jpg
1291102392734408705,Sadly cash app doesnt work in Denmark :(,0,,https://pbs.twimg.com/media/EerqyBOXoAE1bsG.jpg
1278084720740401152,"One of the milder forums, the usual subject. At least they don't say 'ZOG'.",0,,https://pbs.twimg.com/media/EbyrKqLXgAYoEp1.jpg
1283533343401926656,My Neighbor ZOG #鉄腕アトム #Ghibli,0,,https://pbs.twimg.com/media/EdAGxIIWAAMKUHp.jpg
1293213203359346688,Hate America? Vote .@TheDemocrats  Hate Jews? Vote .@TheDemocrats  I didn't leave .@TheDemocrats they left me  cc: .@ewarren,0,,https://pbs.twimg.com/media/EfJqeKXU4AYKhjc.jpg
1279627838442930177,Have you visited Sherwood Pines yet? We have been following the Zog Trail (formerly The Gruffalo Trail!) deep in the heart of Sherwood Forest!,0,,https://pbs.twimg.com/media/EcImvM7WoAcnM3O.jpg
1293251118806573056,"lmao, russia has always, even before the bolsheviks, had problems with jews. The bolsheviks tried to stop antisemitism while the anti bolshevik military we supported used this kind of propaganda to portray bolsheviks. Hell, there was the whole ""judeo-bolshevik"" conspiracy theory ",1,0,https://pbs.twimg.com/media/EfKM03hWoAEFLC5.jpg
1293244822652956673,"""During WW2, two Polish doctors saved 8,000 Jews from the Holocaust by faking a typhus epidemic. German armed forces, afraid of spreading the disease, chose not to enter their town.""  And this just gets better! Y'all know this though!!  Think about what President Trump is saying! ",0,,https://pbs.twimg.com/media/EfKHHzLXgAE_bNO.jpg
1293279804758937600,"All through German-ruled Europe, Jews were a special target. In what became a policy known as “The Final Solution to the Jewish Question,” the Germans aimed not only to kill every last Jew, but also to remove all evidence of the Jewish people’s contribution to human civilization.",0,,https://pbs.twimg.com/media/EfKnIG9WoAYaALr.jpg
1292924514100301824,"How long will we continue to allow these”imposters”warp this false statement on THMLF? Well,since lying has become t/Amerikkkan n Zionist way!Why was Hitler so admired by this country,in fact,notice a slogan that he used that is now t/fascist battle cry used today?”Man of t/year”",1,3,https://pbs.twimg.com/media/EfFj_gDWoAImSbv.jpg
1277615249605234688,,0,,https://pbs.twimg.com/media/EbsARjsXsAAH-lh.jpg
1293342449562202112,socialist uprising? Communists and Jews were being lynched in the Hungarian Uprising which was flooded with the Arrow Cross party members reminiscent of the white terror in 1919.,0,,https://pbs.twimg.com/media/EfLgFnLWkAA1vpB.jpg
1293090066374500352,"On a podcast interview with Marc Maron, Seth Rogen said that ""as a Jewish person he was fed a huge amount of lies about Israel” and questioned why the state should exist. "" #Israel #sethrogen #antiZionism ",1,3,https://pbs.twimg.com/media/EfH3qnAXYAEeknG.jpg
1280034285655752705,Last page of Zog... is this a unicorn 🦄 or a goat 🐐,0,,https://pbs.twimg.com/media/EcOYY7oUEAAiVWM.jpg
1278270746658328580,cassidy’s book review of zog- fair to say she likes the story 😍,0,,https://pbs.twimg.com/media/Eb1Ud4AXkAEDsw8.jpg
1290369948611760134,📚 🎨 🐉 A story book and arts workshop themed by the book #Zog by Julia Donaldson.,0,,https://pbs.twimg.com/media/EehQnghXkAQqb_x.jpg
1293210918126383106,I just noticed this gem.  Say what?  People that blame Jews for killing Christ disgust me - but this is just bizarre.,0,,https://pbs.twimg.com/media/EfJodb7UMAAOg32.jpg
1292424249118994432,the British  political governments  is like the rats   in the Mediterranean  roaming the Mediterranean sea   waiting for changes in political moods in Syria and Iraq and Lebanon  so they can increase Jewish zionists settlements   and expand Israel  should not be trusted,1,0,https://pbs.twimg.com/media/Ee-c_nbWkAAehSg.jpg
1293182268316540928,Ok here’s all the massacres of Jews in the Middle East and North Africa prior to the founding of Israel. This doesn’t account for the special tax they had to pay or the fact they couldn’t hold many jobs because of their religion.,0,,https://pbs.twimg.com/media/EfJOalOXYAA8bzO.jpg
1281186968324505601,Isa loves Zog...her today’s homework,0,,https://pbs.twimg.com/media/EcewwNKXYAESDuY.jpg
1292387714415726592,"Listen to Rabbi René talk about his experiences of suffering from Covid19 and the strength he drew from the commuity  in this first episode of""Our Lockdown Stories"" in which KLS members are interviewed about their experiences of lockdown.  ",0,,https://pbs.twimg.com/media/Ee97xwxU4AEjrQ9.jpg
1292495045736759297,"Well, that guy didn't know how to answer. Q: Where do #Israelis go? A: To where they came from.  BTW, first known #terrorist group is #Zionist terror group call Irgun Paramilitary group.  It's funny they call others a ""terrorist"" 🤦‍♂️ ",1,0,https://pbs.twimg.com/media/Ee_dZItXYAIhVmz.jpg
1293094308980154368,Israel lobby group deletes call to blackmail Lebanon using aid,0,,https://pbs.twimg.com/media/EfH-RiLXsAEnMfz.jpg
1278092427128160271,I guess it’s possible.. I did see the tweet earlier that the hottest guys are gay... so I accept your response,0,,https://pbs.twimg.com/media/EbyyScpWAAMmPUa.png
1293204439776391170,.@NoahPollak .@AOC .@SpeakerPelosi  Hate America? Vote .@TheDemocrats  Hate Jews? Vote .@TheDemocrats  I didn't leave .@TheDemocrats - they left me,0,,https://pbs.twimg.com/media/EfJih-gUcAYOBDm.jpg
1293336794646417410,"when representation comes at the cost of leaving the vulnerable defenseless and unheard it truly loses its importance. yes kamala is a woc.she’s a woc that’s transphobic, pro mass incarceration, pro israel, and if that does not speak for itself check her criminal justice record",0,,https://pbs.twimg.com/media/EfLa9aCXkAIOpcO.jpg
1292425162328088582,“There’s a correct way to talk to Zionist Jews...” is he supposed to be leading by example? 😏,1,3,https://pbs.twimg.com/media/Ee-d1ZmXYAIL9vL.jpg
1284617429180612609,It's just a mask .. #NoMasks #Plandemic,0,,https://pbs.twimg.com/media/EdPgm6xXYAE6J4I.jpg
1290402868780871681,I brought the Ube Wan out for my friends birthday weekend. Everyone loves it.,0,,https://pbs.twimg.com/media/EehujitU0AAibbx.jpg
1293191074761060353,"Show us the genocide. Stats? You can’t make statements like that, which puts a target on Jews’ backs, without proof. THIS is definition of genocide. You sure you want to just carelessly use this term?",0,,https://pbs.twimg.com/media/EfJWbaOXoAIc9O7.jpg
1292182912117465093,#Akehurst likes to think of himself as a #Zionist #Shitlord! I’d prefer to call him a #WhiteSupremacist #Cnut! #ApartheidIsrael #Palestine #Falastin #SettlerColonialism #Gaza #OPT #WarCrimes #CrimesAgainstHumanity #Apartheid #Zionism #Racism,1,0,https://pbs.twimg.com/media/Ee7BgbTXsAAxHnk.jpg
1293185403634061316,"""As a Jew, I admire the commitment to community that is so prevalent amongst members of the Church of Jesus Christ Latter Day Saints."" #testimonialtuesday #allfaithonefamily ",0,,https://pbs.twimg.com/media/EfF_auhXsAAW5ty.jpg
1293240435834384384,"Antizionism by...Varg Vikernes, who cannot legally speak to what he wants for Jews...  Sharing ideological spaces with David Duke wannabes must a real mind f*ck.",0,,https://pbs.twimg.com/media/EfKDBGeVAAABTVT.jpg
1292588422146797570,Zog and the Flying Doctors! Sorry...it’s taken me all day to come up with this 🙈,0,,https://pbs.twimg.com/media/EfAyUQ2WAAEHqEs.jpg
1292806078808416258,"If you oppose the existence of Egypt, you hate Egyptians. If you oppose existence of Mexico, you hate Mexicans. If you oppose existence of Islamic State of Saudi Arabia, you hate Muslims. If you’re anti-Zionist &amp; oppose existence of the Jewish State of Israel, you hate Jews.",0,,https://pbs.twimg.com/media/EfD4RsDWoAYGcCP.jpg
1292488980273954816,"You believe what they want you to believe, Zionists control everything...",1,0,https://pbs.twimg.com/media/Ee_X30sXYAksxuG.jpg
1278688983900356608,//Hrar'zog Stone Fist//  Probably my best work of all. It will be hard to surpass yourself...  Last month. #orc #worldofwarcraft #wow,0,,https://pbs.twimg.com/media/Eb7QP1EVcAEk8vH.jpg
1281861366018650113,Good morning world..  Ice cold is out now please check out,0,,https://pbs.twimg.com/media/EcoWHKjWAAAeFU9.jpg
1293363640695951371,One day we gonna have a serious talk about how Obama and Michelle went to Egypt and Red House ... then his mans Raum (Jew) passes this Moorish declaration - not an african or negro reference in sight.   Or why Obama told y’all Islam contribution to America ... and the treaties,1,0,https://pbs.twimg.com/media/EfLzX9iXoAA_rge.jpg
1291170827522768898,"Big esoteric tip of the day; you can buy organic vegetables straight from farmers, they call em “farmers markets”. Pretty underground stuff, but it’s real I swear. Totally helps you avoid T-lowering zog chemicals. This tips on the house 👍🏻 subscribe 2 patreon for more",1,3,https://pbs.twimg.com/media/EespBQ4WsAUG9Ud.jpg
1275778735321612288,"This is great Catherine, thanks! I just tested it out and it works perfect!! This will be our new go-to for businesses looking to purchase #Litecoin!!",0,,https://pbs.twimg.com/media/EbR5_mMWAAQzupW.jpg
1291039813672620032,#Beirut_Explosion #Corruption - Your Corruption is killing us alive !!!!!,0,,https://pbs.twimg.com/media/Eeqx3BxWAAADrXV.jpg
1281988051749597184,"My son’s favorite, too. He had huge poster in his room. I told Mattingly this when he was Yanks hitting coach (missed out on rings there, too). He said, with a grin, “I hear that all the time.” Here’s one from the Zog spring training collection. Got some good ones.",0,,https://pbs.twimg.com/media/EcqJUa3WsAA2Lno.jpg
1293221036398448642,"She didn’t like when I said she wouldn’t speak out against Wiley’s antisemitism binge. Rather than prove me wrong, she just blocked me, as she seems to do to many other Jews.  Corbyn’s shadow cabinet of her, Richard ‘Zionism is the enemy of peace’ Burgon, Williamson etc  etc 🤷‍♂️",0,,https://pbs.twimg.com/media/EfJxrVjXgAI92pB.jpg
1281788630151856131,,0,,https://pbs.twimg.com/media/EcnT9xKXYAA2TUO.jpg
1293301068416376833,You better get tired of the Palestinian lie. Look up the definition of an apartheid state. People like you have no idea of ​​this conflict and only support these so-called Palestinians out of hatred for Jews.,0,,https://pbs.twimg.com/media/EfK6duXXsAAPSS0.jpg
1293220333093183490,"If that Zionist control were true, then why wud Bilderberg call Bezos (Jew) to their 2013 mtg &amp; had him buy the WaPo from Graham &amp; then hire Fred Ryan as Pub &amp; CEO and not just hire Jewish Boron (Exec Ed) instead.   Bilderberg is not Jewish controlled, yet!",1,0,https://pbs.twimg.com/media/EfJtkWgUYAEXdvj.jpg
1292775716782854145,"This woman was able to scrounge up many boxes of bread for herself and her child, to avoid starvation",0,,https://pbs.twimg.com/media/EfDcqF7XkAIbocT.jpg
1292392626747056129,"Is there any legality for Israel? No! Zionist stole it with the help of the US, Europe and Russia.",1,0,https://pbs.twimg.com/media/Ee-APetWoAY1UW6.jpg
1280565141264728064,might want to talk to your fellow “gods” about murdering 8 year olds,0,,https://pbs.twimg.com/media/EcV7HD0U4AIgBcv.jpg
1292553889271685120,"on Saturday, Aug 8th in solidarity against Zionist land theft and the global fight against racism, colonialism and the military industrial complex",1,0,https://pbs.twimg.com/media/EfAS6EEWAAYNmnt.jpg
1276618971526152192,"Mahmoud, Habibi, please don't employ antisemitic racist tinged language like ZOG. You lower yourself to their level &amp; diminish G-d's view of you as a ""agent of change"" They know we Jews &amp; Muslims must bury our dead w/in 24-48 hours &amp; predictably are rubbing @ErakatSaeb nose in it ",0,,https://pbs.twimg.com/media/Ebd2LoYWsAE6lOp.jpg
1293137802939387905,"Israel is #Apartheid reborn, Says Ahmed Kathadra the late #SoutAfrican #AntiApartheid leader.   #BlackLivesMatter  #BDS #IsraeliApartheid #Racism #StopAnnexation #FreePalestine  #BLM #BLMUK #HumanRights #HolyLand #فلسطين",0,,https://pbs.twimg.com/media/EfIl-ZzXkAA01fA.jpg
1279135959272038402,"Today I visited the would-be home of King Zog, the last monarch of Albania.",0,,https://pbs.twimg.com/media/EcBnWdJXkAQctQM.jpg
1293243383213826048,Asher’s Saba David nicknamed him AsherRico. Asher means blessed/rich in Hebrew. Rico means rich in Spanish. David was born in Barcelona at a time when Jews were not given citizenship. David was a wonderful grandpa and he passed in June. Puppy Rico honors David’s love for Asher.,0,,https://pbs.twimg.com/media/EfKF_poVAAUVWC9.jpg
1292848900324429828,Today Noon –Torat Rav Levi Yitzchak. LIVE on,0,,https://pbs.twimg.com/media/EfEfOHBX0AEgr3F.jpg
1285414825565343747,A little #Litecoin is on its way!,0,,https://pbs.twimg.com/media/Eda1-FyXYAAjjgQ.jpg
1293224100471517185,Will history repeat itself in Hong Kong😢?  Nazi Germany 2.0!  will Hong Kong and the Jews have the same fate?  Nazi using a sanitation as a method to slaughter Jews?  Call them rats and cockroach !  The Hong Kong police also call HKers cockroach?,0,,https://pbs.twimg.com/media/EfJ0dkSU0AU5CoQ.jpg
1293202659852398599,"Sure believe what ever you want to but i hear from both sides before making my mind. I don't mind even in following Jews n Christian channels as i have faith in my beliefs. My faith is on truth and it prevails against all lies, therefore i don't need to hide.",0,,https://pbs.twimg.com/media/EfJg3zBXYAE1RhI.png
1291714450945433600,"No way, no how, not even close 🤬",0,,https://pbs.twimg.com/media/Ee0XcqWWAAAC0-h.jpg
1293252226455162881,🚨🚨🚨🚨🚨🚨🚨 Tune In &amp; Watch As The REAL JEWS Are Awakened &amp; The FAKE Gets Exposed As Imposters  Like share Comment   Subscribe Today   Support The Troops,0,,https://pbs.twimg.com/media/EfKOCj2X0AEq2Ho.jpg
1278970890429050882,,0,,https://pbs.twimg.com/media/Eb_RPPbXQAUZis0.jpg
1292361754320740352,World Values Network' whatever that organisation is about?! Rabbi Shmuly has #Polish Consul General to New York Adrian Kubicki as a guest in his home:,1,3,https://pbs.twimg.com/media/Ee9jMcQXgAAWP8E.jpg
1293310715063934984,That comment was made by a JEWISH man - Tom Dine the former executive director of the American Israel Public Affairs Committee (AIPAC) - the most powerful lobby group in US politics.   It’s not a “conspiracy” here’s more Jewish politicians speaking on their power,1,0,https://pbs.twimg.com/media/EfLDPOJXoAAelpb.jpg
1281330900555509761,#art #worldofwarcraft #dwarves #bronzebeard #orcs #blackrock,0,,https://pbs.twimg.com/media/EcgzjDUWAAUviIs.jpg
1283708765813039106,The changing of generations. Generation Z is that Generation Zog.,1,0,https://pbs.twimg.com/media/EdCl4GDWAAAyK_I.jpg
1291391327356293125,"Unfortunately we have rescheduled Zog's visit to the Coliseum a 2nd time. Instead of coming to Oldham in Oct, due to the constantly evolving situation and conversations with the touring company, Zog will now take place Fri 12 &amp; Sat 13 Mar 21. Ticket holders are being contacted.",0,,https://pbs.twimg.com/media/Eevxi35XsAAJoyH.jpg
1293186127747145729,The zionist act like nazi s,1,0,https://pbs.twimg.com/media/EfJR67OU0Ao1tiH.jpg
1293098267509579777,"here is Egypt, which ran Gaza in the past. As these Cairo scenes show, Cairo is far poorer than Gaza. Did Zionists do that? Gaza &amp; Egypt share a lot of history &amp; culture, even recent ancestry. Gaza looks like that because of corruption, mismanagement &amp; using money for weapons.",0,,https://pbs.twimg.com/media/EfIB-ACVoAAyaE8.jpg
